baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,unique_ID,NCBI.ID,Description,unique_to_sorghum,diffexpressed
11.35143599,-3.627344573,1.014147357,-3.576743112,0.000347902,0.009818277,"XM_002438087.2~Sobic.010G098100.1~xyloglucan endotransglucosylase/hydrolase protein 3 (LOC8065551), mRNA",XM_002438087.2,"xyloglucan endotransglucosylase/hydrolase protein 3 (LOC8065551), mRNA",1,DOWN
12.29443702,-2.193412257,0.613936914,-3.572699744,0.00035332,0.009926433,"XM_002440430.2~Sobic.009G016300.1~zinc finger protein ZAT7 (LOC8067342), mRNA",XM_002440430.2,"xyloglucan endotransglucosylase/hydrolase protein 3 (LOC8065551), mRNA",1,DOWN
33.54536783,1.498745236,0.463606196,3.232798114,0.001225842,0.028035639,"XM_002450701.2~Sobic.005G116500.1~(-)-isopiperitenone reductase (LOC8068721), mRNA",XM_002450701.2,"(-)-isopiperitenone reductase (LOC8068721), mRNA",1,UP
4.585799787,5.674194448,1.468274979,3.864531187,0.000111303,0.003802616,"XM_002451702.2~Sobic.004G086300.1~(6-4)DNA photolyase (LOC8082933), transcript variant X1, mRNA",XM_002451702.2,"(6-4)DNA photolyase (LOC8082933), transcript variant X1, mRNA",1,UP
98.42265445,3.597334875,0.43355331,8.297329972,1.06E-16,3.47E-14,"XM_021447178.1~Sobic.009G009300.1~(S)-beta-macrocarpene synthase (LOC8067303), transcript variant X1, mRNA",XM_021447178.1,"(S)-beta-macrocarpene synthase (LOC8067303), transcript variant X1, mRNA",1,UP
35.90463331,1.418410127,0.424701789,3.339779029,0.000838451,0.020594136,"XM_021464482.1~Sobic.007G186800.1~14-3-3-like protein GF14-C (LOC8060917), transcript variant X2, mRNA",XM_021464482.1,"14-3-3-like protein GF14-C (LOC8060917), transcript variant X2, mRNA",1,UP
22.68461763,1.632711331,0.508349646,3.211788079,0.001319116,0.029717931,"XM_002462401.2~Sobic.002G214600.1~20 kDa chaperonin, chloroplastic (LOC8062738), mRNA",XM_002462401.2,"20 kDa chaperonin, chloroplastic (LOC8062738), mRNA",1,UP
174.646178,0.803950354,0.19617986,4.098026947,4.17E-05,0.001663141,"XM_021449647.1~Sobic.010G073700.1~20 kDa chaperonin, chloroplastic-like (LOC110431055), transcript variant X2, mRNA",XM_021449647.1,"20 kDa chaperonin, chloroplastic-like (LOC110431055), transcript variant X2, mRNA",1,UP
36.70436368,2.131052475,0.510717044,4.172667621,3.01E-05,0.001252807,"XM_002462054.2~Sobic.002G152800.1~30S ribosomal protein 2, chloroplastic (LOC8063470), mRNA",XM_002462054.2,"30S ribosomal protein 2, chloroplastic (LOC8063470), mRNA",1,UP
39.23711086,1.411673012,0.412934969,3.418632757,0.000629366,0.016379301,"XM_002465312.2~Sobic.001G391400.1~30S ribosomal protein S1, chloroplastic (LOC8081054), mRNA",XM_002465312.2,"30S ribosomal protein S1, chloroplastic (LOC8081054), mRNA",1,UP
24.15190121,1.390089792,0.434984238,3.195724516,0.001394802,0.031128085,"XM_021462891.1~Sobic.006G280050.1~30S ribosomal protein S17, chloroplastic (LOC110436277), mRNA",XM_021462891.1,"30S ribosomal protein S17, chloroplastic (LOC110436277), mRNA",1,UP
30.70891054,1.472890998,0.410409684,3.588830998,0.000332164,0.009476378,"XM_002456094.2~Sobic.003G256200.1~30S ribosomal protein S20, chloroplastic (LOC8068015), mRNA",XM_002456094.2,"30S ribosomal protein S20, chloroplastic (LOC8068015), mRNA",1,UP
78.97138388,1.040584303,0.288486172,3.607050886,0.000309697,0.008958551,"XM_002461813.2~Sobic.002G110200.1~4-hydroxyphenylacetaldehyde oxime monooxygenase-like (LOC8057306), transcript variant X1, mRNA",XM_002461813.2,"4-hydroxyphenylacetaldehyde oxime monooxygenase-like (LOC8057306), transcript variant X1, mRNA",1,UP
37.59284148,3.466357607,0.737055603,4.702979796,2.56E-06,0.000154244,"XM_002450937.2~Sobic.005G158000.1~4-hydroxyphenylacetaldehyde oxime monooxygenase-like (LOC8062630), mRNA",XM_002450937.2,"4-hydroxyphenylacetaldehyde oxime monooxygenase-like (LOC8062630), mRNA",1,UP
24.46171588,2.324004777,0.568541452,4.087661102,4.36E-05,0.001722051,"XM_002459679.2~Sobic.002G110100.1~4-hydroxyphenylacetaldehyde oxime monooxygenase-like (LOC8084632), mRNA",XM_002459679.2,"4-hydroxyphenylacetaldehyde oxime monooxygenase-like (LOC8084632), mRNA",1,UP
16.75559607,3.570370679,0.721694502,4.947205042,7.53E-07,5.34E-05,"XM_002446275.2~Sobic.006G054300.1~4-sulfomuconolactone hydrolase (LOC8070983), mRNA",XM_002446275.2,"4-sulfomuconolactone hydrolase (LOC8070983), mRNA",1,UP
55.78267051,2.456917648,0.538716745,4.560685506,5.10E-06,0.000273976,"XM_002457613.2~Sobic.003G132600.1~50S ribosomal protein 5, chloroplastic (LOC8074547), mRNA",XM_002457613.2,"50S ribosomal protein 5, chloroplastic (LOC8074547), mRNA",1,UP
35.81578113,1.844525668,0.44715881,4.124990112,3.71E-05,0.00150881,"XM_002456313.2~Sobic.003G295800.1~50S ribosomal protein L13, chloroplastic (LOC8072074), mRNA",XM_002456313.2,"50S ribosomal protein L13, chloroplastic (LOC8072074), mRNA",1,UP
13.79808213,1.997521597,0.631609601,3.16258903,0.001563729,0.034105117,"XM_002468216.2~Sobic.001G453300.1~50S ribosomal protein L15, chloroplastic (LOC8056875), mRNA",XM_002468216.2,"50S ribosomal protein L15, chloroplastic (LOC8056875), mRNA",1,UP
38.69546363,1.94966671,0.482044658,4.044576944,5.24E-05,0.002019358,"XM_002466171.2~Sobic.001G040000.2~50S ribosomal protein L17, chloroplastic (LOC8057389), mRNA",XM_002466171.2,"50S ribosomal protein L17, chloroplastic (LOC8057389), mRNA",1,UP
58.21732339,1.96612698,0.372104409,5.283804576,1.27E-07,1.12E-05,"XM_002456824.2~Sobic.003G408000.2~50S ribosomal protein L27, chloroplastic (LOC8059374), mRNA",XM_002456824.2,"50S ribosomal protein L27, chloroplastic (LOC8059374), mRNA",1,UP
21.82598414,1.502291646,0.473664111,3.171639169,0.001515812,0.033247748,"XM_002468087.2~Sobic.001G427000.1~50S ribosomal protein L4, chloroplastic (LOC8078804), mRNA",XM_002468087.2,"50S ribosomal protein L4, chloroplastic (LOC8078804), mRNA",1,UP
60.36530797,2.344295255,0.521180413,4.498049422,6.86E-06,0.000358081,"XM_002437407.2~Sobic.010G230800.1~5-pentadecatrienyl resorcinol O-methyltransferase-like (LOC8061618), mRNA",XM_002437407.2,"5-pentadecatrienyl resorcinol O-methyltransferase-like (LOC8061618), mRNA",1,UP
56.85225355,2.419269311,0.475875303,5.083830356,3.70E-07,2.92E-05,"XM_002437408.2~Sobic.010G231000.2~5-pentadecatrienyl resorcinol O-methyltransferase-like (LOC8083290), mRNA",XM_002437408.2,"5-pentadecatrienyl resorcinol O-methyltransferase-like (LOC8083290), mRNA",1,UP
50.42667723,1.003311044,0.305196593,3.287425437,0.00101108,0.023982808,"XM_021447305.1~Sobic.009G155600.1~60S acidic ribosomal protein P2B (LOC8072508), transcript variant X2, mRNA",XM_021447305.1,"60S acidic ribosomal protein P2B (LOC8072508), transcript variant X2, mRNA",1,UP
483.4901559,0.966969898,0.15982414,6.05021181,1.45E-09,1.78E-07,"XM_021447306.1~Sobic.009G155600.1~60S acidic ribosomal protein P2B (LOC8072508), transcript variant X3, mRNA",XM_021447306.1,"60S acidic ribosomal protein P2B (LOC8072508), transcript variant X3, mRNA",1,UP
135.432143,1.630267902,0.238991443,6.821448829,9.01E-12,1.68E-09,"XM_002443622.2~Sobic.008G191300.1~AAA-ATPase ASD, mitochondrial (LOC8065260), mRNA",XM_002443622.2,"AAA-ATPase ASD, mitochondrial (LOC8065260), mRNA",1,UP
72.19027047,0.842016183,0.266945088,3.154267376,0.001609016,0.034923008,"XM_021446067.1~Sobic.008G191200.1~AAA-ATPase ASD, mitochondrial (LOC8072880), mRNA",XM_021446067.1,"AAA-ATPase ASD, mitochondrial (LOC8072880), mRNA",1,UP
13.15805461,2.383770151,0.604362774,3.944270322,8.00E-05,0.002876709,"XM_021459312.1~Sobic.004G089200.1~ABC transporter A family member 8 (LOC8071674), mRNA",XM_021459312.1,"ABC transporter A family member 8 (LOC8071674), mRNA",1,UP
137.8142283,1.299900897,0.30212368,4.30254556,1.69E-05,0.000768092,"XM_002449770.2~Sobic.005G179300.1~ABC transporter F family member 5 (LOC8074367), mRNA",XM_002449770.2,"ABC transporter F family member 5 (LOC8074367), mRNA",1,UP
32.68883933,3.631153793,0.647031708,5.612018314,2.00E-08,2.05E-06,"XM_002465789.2~Sobic.001G499100.1~ABC transporter G family member 22 (LOC8080533), transcript variant X1, mRNA",XM_002465789.2,"ABC transporter G family member 22 (LOC8080533), transcript variant X1, mRNA",1,UP
102.1609232,1.363306302,0.360373427,3.783037819,0.000154926,0.0050439,"XM_002458094.2~Sobic.003G216232.1~ABC transporter G family member 36 (LOC8054364), mRNA",XM_002458094.2,"ABC transporter G family member 36 (LOC8054364), mRNA",1,UP
20.80240542,3.725918875,0.845733543,4.405547002,1.06E-05,0.000515297,"XM_002444550.2~Sobic.007G170500.1~acetylserotonin O-methyltransferase 3 (LOC8057989), mRNA",XM_002444550.2,"acetylserotonin O-methyltransferase 3 (LOC8057989), mRNA",1,UP
49.22340183,5.636362337,1.841103773,3.061403936,0.002203017,0.044882073,"XM_002439367.2~Sobic.009G070700.1~acid phosphatase 1 (LOC8055708), mRNA",XM_002439367.2,"acid phosphatase 1 (LOC8055708), mRNA",1,UP
459.6026193,0.611021192,0.186453773,3.27706532,0.001048921,0.024809522,"XM_021446832.1~Sobic.009G005900.2~actin-97-like (LOC110430012), transcript variant X1, mRNA",XM_021446832.1,"actin-97-like (LOC110430012), transcript variant X1, mRNA",1,UP
747.9499454,0.602846094,0.146404719,4.117668464,3.83E-05,0.001546171,"XM_002437671.2~Sobic.010G012800.1~acyl-CoA-binding protein (LOC8066911), transcript variant X2, mRNA",XM_002437671.2,"acyl-CoA-binding protein (LOC8066911), transcript variant X2, mRNA",1,UP
1000.583671,0.896098881,0.163929426,5.466369898,4.59E-08,4.33E-06,"XM_021446186.1~Sobic.001G260800.2~alanine aminotransferase 2 (LOC110429736), transcript variant X1, mRNA",XM_021446186.1,"alanine aminotransferase 2 (LOC110429736), transcript variant X1, mRNA",1,UP
105.3799906,2.111763453,0.367570527,5.745192552,9.18E-09,1.02E-06,"XM_002465684.2~Sobic.001G475800.1~alcohol dehydrogenase-like 7 (LOC8057637), mRNA",XM_002465684.2,"alcohol dehydrogenase-like 7 (LOC8057637), mRNA",1,UP
23.17316384,3.088165505,0.707650551,4.36396962,1.28E-05,0.000607656,"XM_002464709.2~Sobic.001G269000.1~alpha-mannosidase (LOC8083570), transcript variant X1, mRNA",XM_002464709.2,"alpha-mannosidase (LOC8083570), transcript variant X1, mRNA",1,UP
1653.025308,0.992687495,0.235259465,4.219543281,2.45E-05,0.001050622,"XM_002454463.2~Sobic.004G288700.1~aquaporin PIP1-2 (LOC8076062), mRNA",XM_002454463.2,"aquaporin PIP1-2 (LOC8076062), mRNA",1,UP
45.4016811,2.899430726,0.400533304,7.23892544,4.52E-13,9.27E-11,"XM_002453027.2~Sobic.004G351200.1~aquaporin PIP1-5 (LOC8059708), mRNA",XM_002453027.2,"aquaporin PIP1-5 (LOC8059708), mRNA",1,UP
347.4078244,1.132807676,0.370165877,3.060270398,0.002211372,0.044892207,"XM_002461885.2~Sobic.002G124700.1~aquaporin PIP2-1 (LOC8059750), mRNA",XM_002461885.2,"aquaporin PIP2-1 (LOC8059750), mRNA",1,UP
64.58555466,1.366263477,0.292502991,4.670938479,3.00E-06,0.000176536,"XM_002452812.2~Sobic.004G303200.1~ascorbate-specific transmembrane electron transporter 1 (LOC8075175), mRNA",XM_002452812.2,"ascorbate-specific transmembrane electron transporter 1 (LOC8075175), mRNA",1,UP
133.1427606,4.205951126,0.409201402,10.27843772,8.81E-25,4.78E-22,"XM_002450591.2~Sobic.005G097800.1~aspartic proteinase nepenthesin-1 (LOC8071601), mRNA",XM_002450591.2,"aspartic proteinase nepenthesin-1 (LOC8071601), mRNA",1,UP
70.36109,2.918019791,0.74268201,3.929029857,8.53E-05,0.003032426,"XM_002452596.2~Sobic.004G258300.1~aspartyl protease family protein At5g10770 (LOC8071770), mRNA",XM_002452596.2,"aspartyl protease family protein At5g10770 (LOC8071770), mRNA",1,UP
116.9486593,3.58081332,0.609157018,5.878309232,4.14E-09,4.88E-07,"XM_002438246.2~Sobic.010G128000.1~aspartyl protease family protein At5g10770 (LOC8076446), mRNA",XM_002438246.2,"aspartyl protease family protein At5g10770 (LOC8076446), mRNA",1,UP
64.06258187,1.862697866,0.333440677,5.586294644,2.32E-08,2.32E-06,"XM_002465416.2~Sobic.001G417200.1~ATP synthase subunit b', chloroplastic (LOC8081476), mRNA",XM_002465416.2,"ATP synthase subunit b', chloroplastic (LOC8081476), mRNA",1,UP
130.1058926,0.697582967,0.202244181,3.449211553,0.000562226,0.014770888,"XM_002455617.2~Sobic.003G170200.1~ATP-dependent Clp protease proteolytic subunit 3, chloroplastic (LOC8069569), mRNA",XM_002455617.2,"ATP-dependent Clp protease proteolytic subunit 3, chloroplastic (LOC8069569), mRNA",1,UP
100.4428246,1.917710833,0.425902766,4.502696361,6.71E-06,0.00035204,"XM_002463851.2~Sobic.001G094300.1~ATP-sulfurylase 3, chloroplastic (LOC8060484), mRNA",XM_002463851.2,"ATP-sulfurylase 3, chloroplastic (LOC8060484), mRNA",1,UP
55.58621442,1.620073294,0.350136113,4.626981431,3.71E-06,0.000207429,"XM_021448581.1~Sobic.010G031300.1~auxin-induced protein 5NG4-like (LOC110430721), mRNA",XM_021448581.1,"auxin-induced protein 5NG4-like (LOC110430721), mRNA",1,UP
198.1015445,0.984132739,0.241520459,4.074738617,4.61E-05,0.00179972,"XM_021459146.1~Sobic.004G201700.1~beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase (LOC8056471), mRNA",XM_021459146.1,"beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase (LOC8056471), mRNA",1,UP
43.47600255,2.047470532,0.409066014,5.005232561,5.58E-07,4.12E-05,"XM_002448124.2~Sobic.006G145500.6~beta-glucosidase 16 (LOC8064478), transcript variant X2, mRNA",XM_002448124.2,"beta-glucosidase 16 (LOC8064478), transcript variant X2, mRNA",1,UP
85.60790524,1.155689652,0.240621172,4.802942485,1.56E-06,0.000102207,"XM_002448132.2~Sobic.006G146000.1~beta-glucosidase 16 (LOC8064486), mRNA",XM_002448132.2,"beta-glucosidase 16 (LOC8064486), mRNA",1,UP
22.37249846,4.731130338,0.8109726,5.833896656,5.41E-09,6.24E-07,"XM_002439617.2~Sobic.009G113800.1~beta-glucosidase 20 (LOC8062700), transcript variant X1, mRNA",XM_002439617.2,"beta-glucosidase 20 (LOC8062700), transcript variant X1, mRNA",1,UP
5.784461052,5.005819941,1.577140341,3.173985098,0.001503614,0.033067561,"XM_021448253.1~Sobic.009G113800.2~beta-glucosidase 20 (LOC8062700), transcript variant X3, mRNA",XM_021448253.1,"beta-glucosidase 20 (LOC8062700), transcript variant X3, mRNA",1,UP
7.807727077,5.449285467,1.435434356,3.796262396,0.000146894,0.004810707,"XM_002455502.2~Sobic.003G149000.1~bidirectional sugar transporter SWEET17 (LOC8079632), mRNA",XM_002455502.2,"bidirectional sugar transporter SWEET17 (LOC8079632), mRNA",1,UP
193.1464283,1.875531473,0.36606187,5.123536836,3.00E-07,2.43E-05,"XM_021457228.1~Sobic.003G377700.1~bidirectional sugar transporter SWEET1a (LOC110433964), mRNA",XM_021457228.1,"bidirectional sugar transporter SWEET1a (LOC110433964), mRNA",1,UP
1462.55367,8.966020582,1.1390027,7.871816795,3.50E-15,9.51E-13,"XM_021447126.1~Sobic.009G197300.1~BURP domain-containing protein 12 (LOC8067506), mRNA",XM_021447126.1,"BURP domain-containing protein 12 (LOC8067506), mRNA",1,UP
27.52008544,8.259490849,2.015478394,4.098029964,4.17E-05,0.001663141,"XM_021445871.1~Sobic.008G157500.1~BURP domain-containing protein 3 (LOC8070112), mRNA",XM_021445871.1,"BURP domain-containing protein 3 (LOC8070112), mRNA",1,UP
202.5015616,5.444195288,0.590571028,9.218527544,3.01E-20,1.22E-17,"XM_021446231.1~Sobic.008G157600.1~BURP domain-containing protein 5-like (LOC110429754), mRNA",XM_021446231.1,"BURP domain-containing protein 5-like (LOC110429754), mRNA",1,UP
16.37547251,2.887424885,0.605446922,4.769080129,1.85E-06,0.000117735,"XM_002453029.2~Sobic.004G351400.1~caffeic acid 3-O-methyltransferase (LOC8059710), mRNA",XM_002453029.2,"caffeic acid 3-O-methyltransferase (LOC8059710), mRNA",1,UP
18.49460787,5.804532394,1.169345014,4.963917686,6.91E-07,4.97E-05,"XM_002452568.2~Sobic.004G251500.1~calcium sensing receptor, chloroplastic (LOC8071736), transcript variant X2, mRNA",XM_002452568.2,"calcium sensing receptor, chloroplastic (LOC8071736), transcript variant X2, mRNA",1,UP
115.4618217,4.724640086,1.19257064,3.961727657,7.44E-05,0.002703487,"XM_021457024.1~Sobic.003G234200.6~carbonic anhydrase, chloroplastic-like (LOC110433917), transcript variant X2, mRNA",XM_021457024.1,"carbonic anhydrase, chloroplastic-like (LOC110433917), transcript variant X2, mRNA",1,UP
136.7510862,2.136221171,0.291247805,7.334720251,2.22E-13,5.12E-11,"XM_002465837.2~Sobic.001G509200.1~carotenoid 9,10(9',10')-cleavage dioxygenase (LOC8080590), mRNA",XM_002465837.2,"carotenoid 9,10(9',10')-cleavage dioxygenase (LOC8080590), mRNA",1,UP
204.4335442,0.631954165,0.185051562,3.415016656,0.000637781,0.016546434,"XM_021453112.1~Sobic.002G417300.1~CBL-interacting protein kinase 2 (LOC110432514), mRNA",XM_021453112.1,"CBL-interacting protein kinase 2 (LOC110432514), mRNA",1,UP
29.8887649,2.530531549,0.522406452,4.843989845,1.27E-06,8.52E-05,"XM_002452828.2~Sobic.004G308100.1~cell number regulator 1 (LOC8078916), mRNA",XM_002452828.2,"cell number regulator 1 (LOC8078916), mRNA",1,UP
285.8476376,4.243617797,1.139519307,3.724042033,0.000196058,0.006175831,"XM_002445094.2~Sobic.007G058900.1~chalcone synthase 1 (LOC8069670), mRNA",XM_002445094.2,"chalcone synthase 1 (LOC8069670), mRNA",1,UP
56.63210876,1.174132903,0.346310958,3.390400666,0.000697905,0.017691636,"XM_002466198.2~Sobic.001G046000.1~chaperonin-like RbcX protein 2, chloroplastic (LOC8057106), mRNA",XM_002466198.2,"chaperonin-like RbcX protein 2, chloroplastic (LOC8057106), mRNA",1,UP
29.63715617,3.826306782,0.675702615,5.662708267,1.49E-08,1.59E-06,"XM_002442919.2~Sobic.008G066100.1~chloroplast stem-loop binding protein of 41 kDa b, chloroplastic (LOC8084746), mRNA",XM_002442919.2,"chloroplast stem-loop binding protein of 41 kDa b, chloroplastic (LOC8084746), mRNA",1,UP
32.68405132,1.340380671,0.440878341,3.040250668,0.002363813,0.047344698,"XM_021463751.1~Sobic.006G222700.1~chloroplastic lipocalin (LOC110436533), transcript variant X1, mRNA",XM_021463751.1,"chloroplastic lipocalin (LOC110436533), transcript variant X1, mRNA",1,UP
137.994345,0.822066661,0.222577082,3.693402092,0.000221274,0.006841767,"XM_002458498.2~Sobic.003G306100.1~chorismate mutase 3, chloroplastic (LOC8079243), mRNA",XM_002458498.2,"chorismate mutase 3, chloroplastic (LOC8079243), mRNA",1,UP
77.67569872,1.88491052,0.381514933,4.940594336,7.79E-07,5.50E-05,"XM_002466161.2~Sobic.001G037900.1~cinnamoyl-CoA reductase 1 (LOC8057379), mRNA",XM_002466161.2,"cinnamoyl-CoA reductase 1 (LOC8057379), mRNA",1,UP
55.27898908,1.536467406,0.301225741,5.100717489,3.38E-07,2.70E-05,"XM_021449054.1~Sobic.010G028600.3~cysteine-rich receptor-like protein kinase 10 (LOC110430887), mRNA",XM_021449054.1,"cysteine-rich receptor-like protein kinase 10 (LOC110430887), mRNA",1,UP
110.0938945,0.678561221,0.218745502,3.102057939,0.001921803,0.040340864,"XM_002439421.2~Sobic.009G082200.1~cysteine-rich receptor-like protein kinase 10 (LOC8055762), mRNA",XM_002439421.2,"cysteine-rich receptor-like protein kinase 10 (LOC8055762), mRNA",1,UP
133.5343308,1.097914885,0.297201102,3.694181737,0.000220596,0.006833537,"XM_002449755.2~Sobic.005G175600.1~cysteine-rich receptor-like protein kinase 10 (LOC8074344), mRNA",XM_002449755.2,"cysteine-rich receptor-like protein kinase 10 (LOC8074344), mRNA",1,UP
95.43416414,2.103133955,0.491945317,4.275137671,1.91E-05,0.000848044,"XM_002462919.2~Sobic.002G327700.2~cysteine-rich receptor-like protein kinase 6 (LOC8084078), transcript variant X1, mRNA",XM_002462919.2,"cysteine-rich receptor-like protein kinase 6 (LOC8084078), transcript variant X1, mRNA",1,UP
21.17609888,2.931347605,0.835422263,3.50882151,0.000450097,0.012271606,"XM_021452172.1~Sobic.002G327700.2~cysteine-rich receptor-like protein kinase 6 (LOC8084078), transcript variant X2, mRNA",XM_021452172.1,"cysteine-rich receptor-like protein kinase 6 (LOC8084078), transcript variant X2, mRNA",1,UP
50.42667696,2.204631981,0.460098777,4.791649295,1.65E-06,0.00010687,"XM_002462920.2~Sobic.002G327800.1~cysteine-rich receptor-like protein kinase 6 (LOC8084079), mRNA",XM_002462920.2,"cysteine-rich receptor-like protein kinase 6 (LOC8084079), mRNA",1,UP
117.4250795,3.572424744,0.375526887,9.513099784,1.85E-21,7.88E-19,"XM_002441076.2~Sobic.009G143100.1~cytochrome b6-f complex iron-sulfur subunit, chloroplastic (LOC8058472), mRNA",XM_002441076.2,"cytochrome b6-f complex iron-sulfur subunit, chloroplastic (LOC8058472), mRNA",1,UP
44.10792482,1.388251971,0.345636266,4.016511313,5.91E-05,0.002210389,"XM_002446921.2~Sobic.006G185900.1~cytochrome P450 704C1 (LOC8057611), mRNA",XM_002446921.2,"cytochrome P450 704C1 (LOC8057611), mRNA",1,UP
